Cohort,AnimalID,Class,GAV,Code,Type,FamilyID,IntFamID
201604,RC9_058,Offspring,NA,C9,larval,B1_033,2
201604,RC9_076,Offspring,NA,C9,larval,B1_033,2
201604,RC9_083,Offspring,NA,C9,larval,B1_033,2
201604,RC9_101,Offspring,NA,C9,larval,B1_033,2
201604,RC9_104,Offspring,NA,C9,larval,B1_033,2
201604,RC9_118,Offspring,NA,C9,larval,B1_033,2
201604,RC9_124,Offspring,NA,C9,larval,B1_033,2
201604,RC9_130,Offspring,NA,C9,larval,B1_033,2
201604,RC9_184,Offspring,NA,C9,larval,B1_033,2
201604,RC9_185,Offspring,NA,C9,larval,B1_033,2
201604,RC9_191,Offspring,NA,C9,larval,B1_033,2
201604,RC9_204,Offspring,NA,C9,larval,B1_033,2
201604,RC9_206,Offspring,NA,C9,larval,B1_033,2
201604,RC9_223,Offspring,NA,C9,larval,B1_033,2
201604,RC9_244,Offspring,NA,C9,larval,B1_033,2
201604,RC9_255,Offspring,NA,C9,larval,B1_033,2
201604,RC9_259,Offspring,NA,C9,larval,B1_033,2
201604,RC9_263,Offspring,NA,C9,larval,B1_033,2
201604,RC9_266,Offspring,NA,C9,larval,B1_033,2
201604,RC9_268,Offspring,NA,C9,larval,B1_033,2
201604,RC9_271,Offspring,NA,C9,larval,B1_033,2
201604,RC9_283,Offspring,NA,C9,larval,B1_033,2
201604,RC9_287,Offspring,NA,C9,larval,B1_033,2
201604,RC9_293,Offspring,NA,C9,larval,B1_033,2
201604,RC9_305,Offspring,NA,C9,larval,B1_033,2
201604,RC9_309,Offspring,NA,C9,larval,B1_033,2
201604,RC9_326,Offspring,NA,C9,larval,B1_033,2
201604,RC9_328,Offspring,NA,C9,larval,B1_033,2
201604,RC9_342,Offspring,NA,C9,larval,B1_033,2
201604,RC9_344,Offspring,NA,C9,larval,B1_033,2
201604,RC9_352,Offspring,NA,C9,larval,B1_033,2
201604,RC9_356,Offspring,NA,C9,larval,B1_033,2
201604,RC9_361,Offspring,NA,C9,larval,B1_033,2
201604,RC9_367,Offspring,NA,C9,larval,B1_033,2
201604,RC9_373,Offspring,NA,C9,larval,B1_033,2
201604,RC9_374,Offspring,NA,C9,larval,B1_033,2
201604,RC9_380,Offspring,NA,C9,larval,B1_033,2
201604,RC9_386,Offspring,NA,C9,larval,B1_033,2
201604,RC9_392,Offspring,NA,C9,larval,B1_033,2
201604,RC9_395,Offspring,NA,C9,larval,B1_033,2
201604,RC9_404,Offspring,NA,C9,larval,B1_033,2
201604,RC9_407,Offspring,NA,C9,larval,B1_033,2
201604,RC9_423,Offspring,NA,C9,larval,B1_033,2
201604,RC9_430,Offspring,NA,C9,larval,B1_033,2
201604,RC9_440,Offspring,NA,C9,larval,B1_033,2
201604,RC9_450,Offspring,NA,C9,larval,B1_033,2
201604,RC9_454,Offspring,NA,C9,larval,B1_033,2
201604,RC9_458,Offspring,NA,C9,larval,B1_033,2
201604,RC9_464,Offspring,NA,C9,larval,B1_033,2
201602,RD1_001,Offspring,NA,D1,larval,B3_012,3
201602,RD1_003,Offspring,NA,D1,larval,B3_012,3
201602,RD1_009,Offspring,NA,D1,larval,B3_012,3
201602,RD1_012,Offspring,NA,D1,larval,B3_012,3
201602,RD1_014,Offspring,NA,D1,larval,B3_012,3
201602,RD1_015,Offspring,NA,D1,larval,B3_012,3
201602,RD1_017,Offspring,NA,D1,larval,B3_012,3
201602,RD1_025,Offspring,NA,D1,larval,B3_012,3
201602,RD1_027,Offspring,NA,D1,larval,B3_012,3
201602,RD1_028,Offspring,NA,D1,larval,B3_012,3
201602,RD1_035,Offspring,NA,D1,larval,B3_012,3
201602,RD1_042,Offspring,NA,D1,larval,B3_012,3
